Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal
Existing Customer,53.0,F,1.0,Graduate,Single,Less than $40K,Blue,43.0,6.0,3.0,2.0,2172.0,644.0
Existing Customer,47.0,F,3.0,Unknown,Married,Less than $40K,Blue,37.0,2.0,2.0,2.0,2154.0,1628.0
Existing Customer,38.0,F,0.0,Graduate,Single,Less than $40K,Blue,32.0,6.0,3.0,3.0,1755.0,750.0
Existing Customer,38.0,F,3.0,High School,Single,$40K - $60K,Gold,26.0,2.0,2.0,1.0,23981.0,0.0
Existing Customer,44.0,F,3.0,Graduate,Single,Less than $40K,Silver,34.0,3.0,3.0,2.0,13609.0,1432.0
Existing Customer,59.0,M,2.0,High School,Married,$40K - $60K,Blue,50.0,6.0,3.0,2.0,2701.0,1572.0
Existing Customer,41.0,F,3.0,College,Single,$40K - $60K,Blue,32.0,2.0,1.0,2.0,3104.0,1954.0
Existing Customer,42.0,F,4.0,College,Divorced,$40K - $60K,Blue,36.0,4.0,3.0,2.0,3734.0,2517.0
Existing Customer,49.0,F,2.0,Graduate,Unknown,Less than $40K,Blue,36.0,3.0,1.0,3.0,3252.0,2517.0
Existing Customer,47.0,M,1.0,Graduate,Married,$60K - $80K,Blue,37.0,6.0,3.0,0.0,2053.0,0.0
Existing Customer,50.0,M,1.0,Graduate,Single,$80K - $120K,Blue,44.0,3.0,3.0,2.0,3370.0,1133.0
Existing Customer,53.0,M,1.0,Graduate,Married,$80K - $120K,Blue,40.0,4.0,3.0,3.0,4186.0,0.0
Existing Customer,59.0,F,1.0,College,Unknown,Less than $40K,Blue,49.0,6.0,5.0,4.0,4072.0,0.0
Existing Customer,31.0,F,1.0,College,Divorced,Less than $40K,Blue,21.0,2.0,2.0,3.0,2061.0,1904.0
Existing Customer,47.0,M,4.0,Doctorate,Single,$80K - $120K,Blue,36.0,3.0,1.0,1.0,18037.0,0.0
Existing Customer,65.0,M,1.0,College,Married,Less than $40K,Blue,56.0,5.0,3.0,2.0,4189.0,0.0
Existing Customer,32.0,F,0.0,High School,Married,Less than $40K,Blue,26.0,6.0,2.0,3.0,2778.0,2312.0
Existing Customer,26.0,F,0.0,Unknown,Married,Less than $40K,Blue,20.0,2.0,2.0,2.0,2516.0,2378.0
Existing Customer,57.0,F,3.0,Graduate,Unknown,Less than $40K,Blue,36.0,2.0,2.0,1.0,3082.0,2507.0
Existing Customer,46.0,F,4.0,Graduate,Divorced,Less than $40K,Blue,36.0,5.0,3.0,1.0,9478.0,820.0
Existing Customer,49.0,F,1.0,Doctorate,Single,Less than $40K,Blue,40.0,1.0,2.0,3.0,2960.0,0.0
Existing Customer,42.0,F,1.0,Graduate,Married,Less than $40K,Blue,36.0,2.0,3.0,2.0,1438.3,0.0
Existing Customer,38.0,F,3.0,High School,Single,Less than $40K,Blue,26.0,3.0,3.0,3.0,1939.0,1484.0
Existing Customer,52.0,F,1.0,Unknown,Single,Less than $40K,Blue,43.0,6.0,2.0,1.0,1438.3,773.0
Existing Customer,,M,1.0,College,Single,$40K - $60K,Blue,36.0,3.0,1.0,2.0,11109.0,2045.0
Existing Customer,48.0,F,1.0,High School,Single,Less than $40K,Blue,36.0,4.0,3.0,3.0,1438.3,812.0
Existing Customer,50.0,M,3.0,High School,Single,$80K - $120K,Blue,39.0,3.0,3.0,2.0,21322.0,2216.0
Existing Customer,44.0,F,3.0,Graduate,Married,Less than $40K,Blue,27.0,3.0,1.0,4.0,1480.0,1017.0
Existing Customer,46.0,F,3.0,College,Married,Less than $40K,Blue,40.0,6.0,4.0,2.0,1438.3,0.0
Existing Customer,53.0,F,1.0,College,Single,Less than $40K,Blue,45.0,3.0,2.0,2.0,2312.0,1997.0
Existing Customer,53.0,F,0.0,Uneducated,Married,$40K - $60K,Blue,40.0,1.0,3.0,3.0,2772.0,2414.0
Existing Customer,55.0,M,0.0,Graduate,Married,$120K +,Blue,42.0,3.0,2.0,1.0,8302.0,2517.0
Existing Customer,54.0,F,2.0,High School,Single,Less than $40K,Blue,48.0,1.0,3.0,2.0,1517.0,556.0
Existing Customer,28.0,F,0.0,Uneducated,Single,Less than $40K,Silver,20.0,6.0,3.0,3.0,12793.0,
Existing Customer,46.0,F,,High School,Married,Less than $40K,Blue,41.0,6.0,3.0,1.0,1438.3,0.0
Existing Customer,35.0,M,0.0,Doctorate,Single,$60K - $80K,Blue,18.0,6.0,2.0,3.0,2598.0,1645.0
Existing Customer,54.0,M,2.0,Graduate,Married,Less than $40K,Blue,39.0,4.0,,2.0,2702.0,2517.0
Existing Customer,36.0,M,0.0,High School,Married,$120K +,Blue,24.0,3.0,3.0,2.0,10097.0,2139.0
Existing Customer,38.0,F,3.0,Post-Graduate,Unknown,Less than $40K,Blue,29.0,4.0,1.0,0.0,1878.0,1247.0
Existing Customer,62.0,F,0.0,College,Married,$40K - $60K,Blue,49.0,6.0,1.0,2.0,1438.3,0.0
Existing Customer,43.0,M,1.0,Graduate,Single,$60K - $80K,Silver,31.0,4.0,3.0,3.0,25824.0,1170.0
Existing Customer,56.0,M,0.0,High School,Unknown,$120K +,Blue,49.0,2.0,2.0,2.0,34516.0,2156.0
Existing Customer,35.0,F,3.0,Graduate,Single,Less than $40K,Blue,27.0,3.0,3.0,3.0,2664.0,0.0
Existing Customer,47.0,F,3.0,Uneducated,Married,Less than $40K,Blue,33.0,4.0,5.0,2.0,2990.0,890.0
Existing Customer,34.0,F,3.0,Graduate,Single,Unknown,Blue,19.0,6.0,1.0,2.0,7531.0,0.0
Existing Customer,52.0,M,2.0,Unknown,Single,$80K - $120K,Blue,41.0,3.0,3.0,1.0,2757.0,1425.0
Existing Customer,56.0,F,3.0,Post-Graduate,Single,Less than $40K,Blue,42.0,3.0,2.0,2.0,2490.0,1623.0
Existing Customer,45.0,M,4.0,Graduate,Single,$40K - $60K,Blue,35.0,3.0,2.0,2.0,7935.0,888.0
Existing Customer,45.0,F,3.0,Doctorate,Married,Less than $40K,Blue,36.0,1.0,2.0,2.0,2143.0,1479.0
Existing Customer,41.0,F,3.0,Graduate,Married,Less than $40K,Blue,36.0,6.0,6.0,4.0,2873.0,1247.0
Existing Customer,51.0,F,1.0,High School,Married,Less than $40K,Blue,36.0,3.0,4.0,2.0,1857.0,1033.0
Existing Customer,38.0,F,1.0,Doctorate,Married,Less than $40K,Blue,28.0,6.0,1.0,1.0,1438.3,0.0
Existing Customer,57.0,M,1.0,Unknown,Single,$60K - $80K,Blue,43.0,3.0,3.0,1.0,19090.0,0.0
Existing Customer,44.0,F,4.0,Graduate,Married,Less than $40K,Blue,36.0,4.0,1.0,0.0,1717.0,0.0
Existing Customer,46.0,M,5.0,High School,Married,$120K +,Blue,42.0,1.0,1.0,3.0,32926.0,1540.0
Existing Customer,45.0,M,3.0,,Married,$60K - $80K,Blue,25.0,3.0,3.0,2.0,9791.0,1311.0
Existing Customer,53.0,M,3.0,College,Married,$80K - $120K,Blue,40.0,4.0,4.0,4.0,6052.0,1720.0
Existing Customer,42.0,F,4.0,College,Married,Unknown,Blue,23.0,3.0,3.0,2.0,7102.0,0.0
Existing Customer,50.0,F,1.0,Graduate,Married,Unknown,Blue,44.0,5.0,2.0,2.0,5708.0,1884.0
Existing Customer,50.0,F,2.0,Graduate,Married,Less than $40K,Blue,42.0,5.0,3.0,0.0,1770.0,1706.0
Existing Customer,50.0,M,1.0,High School,Married,$80K - $120K,Blue,39.0,3.0,3.0,2.0,5384.0,1396.0
Existing Customer,41.0,M,2.0,Uneducated,Single,$80K - $120K,Blue,34.0,6.0,2.0,2.0,2196.0,1619.0
Existing Customer,50.0,F,1.0,Graduate,Married,Less than $40K,Blue,38.0,4.0,1.0,3.0,2623.0,1714.0
Existing Customer,45.0,F,2.0,Unknown,Single,Less than $40K,Blue,,6.0,3.0,3.0,1438.3,
Existing Customer,56.0,M,4.0,Graduate,Single,$80K - $120K,Blue,36.0,5.0,3.0,2.0,2078.0,1696.0
Existing Customer,32.0,F,1.0,Graduate,Single,Unknown,Blue,13.0,5.0,1.0,3.0,3558.0,816.0
Existing Customer,40.0,F,3.0,Graduate,Single,Less than $40K,Blue,33.0,3.0,1.0,1.0,2628.0,1771.0
Existing Customer,59.0,M,0.0,Uneducated,Single,$40K - $60K,Blue,46.0,3.0,3.0,3.0,1648.0,997.0
Existing Customer,50.0,M,2.0,Uneducated,Married,$120K +,Blue,40.0,3.0,1.0,1.0,34516.0,1871.0
Existing Customer,53.0,F,1.0,Unknown,Married,Less than $40K,Blue,40.0,4.0,2.0,4.0,2383.0,1938.0
Existing Customer,50.0,M,1.0,Graduate,Married,$120K +,Blue,43.0,4.0,5.0,3.0,20958.0,0.0
Existing Customer,65.0,F,0.0,Graduate,Married,Less than $40K,Blue,49.0,4.0,2.0,2.0,3297.0,2297.0
Existing Customer,57.0,M,3.0,Post-Graduate,Single,$80K - $120K,Blue,50.0,3.0,1.0,1.0,34516.0,2293.0
Existing Customer,40.0,F,4.0,Unknown,Single,Less than $40K,Blue,36.0,6.0,3.0,4.0,7587.0,0.0
Existing Customer,43.0,M,3.0,Graduate,Unknown,$40K - $60K,Blue,36.0,2.0,3.0,3.0,4878.0,2098.0
Existing Customer,47.0,F,5.0,Doctorate,Single,Unknown,Blue,36.0,4.0,1.0,4.0,26923.0,2461.0
Existing Customer,49.0,F,3.0,High School,Married,Less than $40K,Blue,45.0,3.0,3.0,2.0,1438.3,726.0
Existing Customer,46.0,M,2.0,Uneducated,Single,$60K - $80K,Blue,35.0,1.0,1.0,0.0,8396.0,604.0
Existing Customer,41.0,M,4.0,Graduate,Divorced,$40K - $60K,Blue,30.0,4.0,2.0,3.0,2334.0,1138.0
Existing Customer,50.0,M,1.0,High School,Unknown,$80K - $120K,Blue,31.0,1.0,2.0,2.0,26840.0,769.0
Existing Customer,48.0,M,1.0,Graduate,Single,$80K - $120K,Blue,36.0,1.0,3.0,1.0,2754.0,2152.0
Existing Customer,51.0,M,2.0,Doctorate,Single,$120K +,Blue,36.0,4.0,2.0,5.0,25873.0,582.0
Existing Customer,34.0,M,2.0,Graduate,Married,$80K - $120K,Blue,23.0,6.0,2.0,3.0,7567.0,1776.0
Existing Customer,55.0,F,1.0,Uneducated,Divorced,$40K - $60K,Blue,47.0,3.0,2.0,3.0,2697.0,1863.0
Existing Customer,61.0,F,0.0,High School,Married,Less than $40K,Blue,36.0,2.0,1.0,3.0,3175.0,1116.0
Existing Customer,64.0,M,0.0,College,Married,Less than $40K,Blue,55.0,5.0,3.0,4.0,2492.0,1424.0
Existing Customer,52.0,M,0.0,Unknown,Married,$80K - $120K,Blue,36.0,4.0,3.0,4.0,4675.0,0.0
Existing Customer,49.0,M,4.0,Uneducated,Married,$60K - $80K,Blue,36.0,1.0,2.0,2.0,6139.0,1585.0
Existing Customer,43.0,M,3.0,Unknown,Single,$40K - $60K,Blue,38.0,6.0,1.0,1.0,2615.0,0.0
Existing Customer,63.0,F,1.0,High School,Married,Unknown,Blue,50.0,6.0,1.0,3.0,12766.0,0.0
Existing Customer,39.0,F,4.0,Unknown,Single,Less than $40K,Blue,29.0,5.0,3.0,0.0,2863.0,1940.0
Existing Customer,35.0,F,2.0,Uneducated,Single,Unknown,Blue,29.0,3.0,1.0,1.0,2423.0,0.0
Existing Customer,42.0,F,3.0,High School,Single,Less than $40K,Silver,31.0,5.0,2.0,3.0,13441.0,2517.0
Existing Customer,45.0,M,1.0,Uneducated,Single,$120K +,Blue,39.0,4.0,2.0,2.0,3133.0,1510.0
Existing Customer,58.0,M,1.0,College,Single,$80K - $120K,Blue,45.0,5.0,3.0,4.0,1854.0,1480.0
Existing Customer,41.0,F,5.0,Unknown,Married,Less than $40K,Blue,22.0,2.0,1.0,3.0,6739.0,896.0
Existing Customer,55.0,F,4.0,,Single,Less than $40K,Blue,46.0,3.0,2.0,2.0,4978.0,923.0
Existing Customer,45.0,F,3.0,Uneducated,Divorced,Less than $40K,Blue,36.0,5.0,1.0,0.0,2697.0,2216.0
Existing Customer,44.0,F,1.0,Unknown,Divorced,Less than $40K,Silver,34.0,1.0,1.0,3.0,13259.0,866.0
Existing Customer,54.0,F,0.0,College,Married,Less than $40K,Blue,40.0,3.0,1.0,2.0,1638.0,0.0
Existing Customer,56.0,F,2.0,Graduate,Married,Less than $40K,Blue,48.0,6.0,3.0,2.0,4366.0,1590.0
Existing Customer,47.0,F,4.0,Graduate,Married,Less than $40K,Blue,37.0,3.0,1.0,3.0,2447.0,1973.0
Existing Customer,47.0,F,4.0,High School,Married,Less than $40K,Blue,31.0,5.0,3.0,4.0,7711.0,988.0
Existing Customer,45.0,F,4.0,College,Married,Less than $40K,Blue,36.0,5.0,2.0,3.0,4187.0,2199.0
Existing Customer,40.0,M,4.0,Doctorate,Divorced,$60K - $80K,Blue,34.0,4.0,2.0,3.0,23138.0,1727.0
Existing Customer,37.0,F,4.0,Unknown,Single,Less than $40K,Blue,36.0,3.0,3.0,3.0,2286.0,0.0
Existing Customer,49.0,F,4.0,Graduate,Married,Unknown,Blue,40.0,5.0,1.0,1.0,8162.0,1704.0
Existing Customer,44.0,M,1.0,Graduate,Married,$80K - $120K,Gold,29.0,2.0,1.0,3.0,34516.0,942.0
Existing Customer,48.0,F,3.0,College,Single,Less than $40K,Blue,38.0,3.0,3.0,4.0,7326.0,1710.0
Existing Customer,48.0,M,5.0,High School,Married,$40K - $60K,Silver,34.0,5.0,0.0,2.0,17657.0,2018.0
Existing Customer,48.0,M,4.0,Post-Graduate,Single,$120K +,Blue,38.0,5.0,2.0,0.0,34516.0,1639.0
Existing Customer,59.0,M,0.0,Unknown,Married,Less than $40K,Blue,51.0,5.0,3.0,4.0,1570.0,1028.0
Existing Customer,42.0,F,5.0,Graduate,Married,Less than $40K,Blue,38.0,5.0,1.0,2.0,2346.0,1373.0
Existing Customer,44.0,M,4.0,Graduate,Married,$80K - $120K,Blue,36.0,3.0,2.0,3.0,19430.0,0.0
Existing Customer,50.0,M,0.0,Post-Graduate,Married,$80K - $120K,Blue,36.0,5.0,1.0,3.0,28253.0,0.0
Existing Customer,33.0,F,2.0,Doctorate,Single,Less than $40K,Blue,36.0,5.0,2.0,3.0,2800.0,1559.0
Existing Customer,59.0,F,1.0,Graduate,Single,$40K - $60K,Blue,36.0,3.0,3.0,1.0,1528.0,0.0
Existing Customer,57.0,F,3.0,High School,Single,Less than $40K,Blue,,1.0,3.0,2.0,3029.0,2214.0
Existing Customer,45.0,F,3.0,Unknown,Married,Less than $40K,Blue,39.0,4.0,3.0,3.0,2606.0,1978.0
Existing Customer,55.0,M,2.0,Graduate,Single,$80K - $120K,Blue,36.0,3.0,2.0,1.0,15026.0,916.0
Existing Customer,39.0,M,2.0,Graduate,Married,$80K - $120K,Blue,22.0,5.0,4.0,2.0,5140.0,2517.0
Existing Customer,61.0,F,1.0,Uneducated,Married,Less than $40K,Blue,36.0,3.0,2.0,4.0,6859.0,2489.0
Existing Customer,55.0,M,4.0,Graduate,,$120K +,Blue,36.0,4.0,2.0,2.0,24336.0,856.0
Existing Customer,42.0,F,4.0,Unknown,Divorced,Unknown,Blue,36.0,5.0,3.0,2.0,17536.0,1525.0
Existing Customer,50.0,M,2.0,College,Married,$80K - $120K,Blue,39.0,6.0,4.0,2.0,3606.0,1862.0
Existing Customer,57.0,M,2.0,Uneducated,Single,$80K - $120K,Blue,51.0,6.0,2.0,4.0,30622.0,0.0
Existing Customer,59.0,F,0.0,Uneducated,Single,Unknown,Blue,46.0,5.0,1.0,4.0,5402.0,892.0
Existing Customer,52.0,F,2.0,Uneducated,Married,Less than $40K,Blue,43.0,3.0,3.0,3.0,6897.0,640.0
Existing Customer,35.0,F,0.0,Unknown,Married,Less than $40K,Blue,22.0,2.0,2.0,3.0,3009.0,2517.0
Existing Customer,54.0,M,4.0,Graduate,Married,$120K +,Blue,50.0,4.0,2.0,0.0,2872.0,2035.0
Existing Customer,53.0,M,3.0,Graduate,Married,$120K +,Blue,46.0,1.0,2.0,2.0,13670.0,0.0
Existing Customer,48.0,M,0.0,Unknown,Divorced,$40K - $60K,Blue,36.0,3.0,1.0,0.0,2708.0,2517.0
Existing Customer,51.0,F,3.0,Uneducated,Unknown,Less than $40K,Blue,36.0,3.0,1.0,2.0,1750.0,813.0
Existing Customer,48.0,F,4.0,Graduate,Unknown,Less than $40K,Blue,38.0,4.0,3.0,1.0,1438.3,0.0
Existing Customer,48.0,F,3.0,Unknown,Single,Less than $40K,Blue,37.0,2.0,2.0,1.0,2105.0,1072.0
Existing Customer,40.0,F,2.0,Graduate,Single,Unknown,Blue,30.0,5.0,2.0,3.0,1438.3,0.0
Existing Customer,47.0,M,3.0,Graduate,Unknown,Less than $40K,Blue,43.0,1.0,3.0,3.0,2781.0,1950.0
Existing Customer,65.0,F,1.0,Unknown,Single,Unknown,Blue,46.0,3.0,3.0,2.0,1438.3,0.0
Existing Customer,54.0,M,1.0,High School,Married,$120K +,Blue,42.0,5.0,3.0,3.0,3251.0,1919.0
Existing Customer,44.0,F,3.0,Uneducated,Unknown,Less than $40K,Blue,36.0,6.0,2.0,4.0,1713.0,0.0
Existing Customer,40.0,M,4.0,Graduate,Divorced,$120K +,Blue,30.0,5.0,3.0,3.0,25188.0,1295.0
Existing Customer,52.0,F,2.0,College,Unknown,Less than $40K,Blue,44.0,4.0,1.0,3.0,3433.0,2486.0
Existing Customer,55.0,F,3.0,Graduate,Single,Less than $40K,Blue,36.0,4.0,1.0,3.0,2069.0,1028.0
Existing Customer,42.0,M,1.0,Post-Graduate,Single,$60K - $80K,Gold,36.0,1.0,1.0,2.0,34516.0,2276.0
Existing Customer,33.0,M,1.0,Unknown,Married,$60K - $80K,Blue,22.0,3.0,3.0,0.0,3637.0,1998.0
Existing Customer,61.0,M,0.0,Graduate,Married,$40K - $60K,Blue,54.0,3.0,3.0,2.0,3077.0,1646.0
Existing Customer,56.0,M,1.0,Graduate,Single,$80K - $120K,Silver,49.0,5.0,2.0,2.0,34516.0,1091.0
Existing Customer,39.0,F,1.0,Graduate,Single,Less than $40K,Blue,29.0,4.0,1.0,3.0,1568.0,995.0
Existing Customer,51.0,F,2.0,Uneducated,Married,$40K - $60K,Blue,36.0,6.0,3.0,3.0,3359.0,873.0
Existing Customer,38.0,M,3.0,High School,Married,$80K - $120K,Blue,22.0,4.0,2.0,3.0,6361.0,694.0
Existing Customer,38.0,F,1.0,High School,Married,$40K - $60K,Blue,19.0,1.0,1.0,2.0,5559.0,1600.0
Existing Customer,,M,5.0,Unknown,Married,$60K - $80K,Blue,34.0,5.0,3.0,2.0,2791.0,1979.0
Existing Customer,54.0,F,1.0,College,Single,Less than $40K,Blue,41.0,5.0,2.0,2.0,3478.0,941.0
Existing Customer,51.0,F,3.0,Uneducated,Married,Less than $40K,Blue,39.0,3.0,3.0,0.0,8148.0,701.0
Existing Customer,50.0,F,2.0,Graduate,Single,Less than $40K,Blue,38.0,5.0,4.0,2.0,7398.0,1581.0
Existing Customer,36.0,F,2.0,Unknown,Married,$40K - $60K,Blue,25.0,3.0,1.0,2.0,4789.0,1257.0
Existing Customer,33.0,F,2.0,Uneducated,Unknown,Less than $40K,Blue,21.0,5.0,1.0,4.0,1475.0,986.0
Existing Customer,59.0,M,1.0,Doctorate,Single,$60K - $80K,Blue,53.0,3.0,2.0,2.0,9055.0,1560.0
Existing Customer,44.0,F,2.0,Graduate,Married,Less than $40K,Blue,36.0,5.0,1.0,3.0,4473.0,0.0
Existing Customer,53.0,M,2.0,Post-Graduate,Married,$80K - $120K,Blue,43.0,4.0,2.0,4.0,4039.0,1397.0
Existing Customer,55.0,F,2.0,Post-Graduate,Divorced,Less than $40K,Blue,43.0,4.0,2.0,4.0,9919.0,0.0
Existing Customer,50.0,M,3.0,Uneducated,Single,$120K +,Blue,36.0,5.0,3.0,4.0,27876.0,557.0
Existing Customer,39.0,M,2.0,Uneducated,Single,$80K - $120K,Blue,36.0,6.0,2.0,4.0,7901.0,1184.0
Existing Customer,53.0,F,3.0,Unknown,Married,$40K - $60K,Blue,39.0,3.0,2.0,2.0,4855.0,1912.0
Existing Customer,45.0,F,3.0,Graduate,Unknown,$40K - $60K,Blue,35.0,2.0,3.0,2.0,4318.0,2359.0
Existing Customer,51.0,M,2.0,Uneducated,Divorced,$120K +,Blue,41.0,4.0,2.0,3.0,30560.0,0.0
Existing Customer,37.0,F,3.0,Unknown,Single,Unknown,Blue,29.0,3.0,2.0,2.0,8318.0,1945.0
Existing Customer,53.0,M,3.0,Unknown,Married,$40K - $60K,Blue,41.0,6.0,1.0,2.0,1595.0,870.0
Existing Customer,54.0,F,2.0,Graduate,Married,Less than $40K,Blue,45.0,5.0,2.0,4.0,2683.0,1671.0
Existing Customer,54.0,F,5.0,Unknown,Single,Less than $40K,Blue,49.0,2.0,3.0,2.0,1476.0,0.0
Existing Customer,44.0,F,4.0,Graduate,Divorced,Less than $40K,Blue,30.0,4.0,3.0,2.0,1791.0,1314.0
Existing Customer,65.0,M,1.0,High School,Married,$40K - $60K,Blue,53.0,3.0,3.0,3.0,3506.0,1604.0
Existing Customer,43.0,F,4.0,High School,Single,Less than $40K,Blue,38.0,1.0,1.0,1.0,1820.0,0.0
Existing Customer,51.0,M,2.0,Graduate,Married,$80K - $120K,Blue,36.0,4.0,3.0,2.0,19262.0,1480.0
Existing Customer,38.0,M,1.0,High School,Married,$60K - $80K,Blue,32.0,4.0,2.0,1.0,3657.0,1687.0
Existing Customer,30.0,F,1.0,High School,Single,Less than $40K,Blue,23.0,3.0,2.0,2.0,3955.0,2352.0
Existing Customer,56.0,F,1.0,Graduate,Married,Less than $40K,Blue,38.0,4.0,3.0,3.0,2578.0,2462.0
Existing Customer,46.0,M,1.0,,Unknown,$40K - $60K,Blue,36.0,4.0,3.0,2.0,1438.3,890.0
Existing Customer,56.0,M,3.0,Uneducated,Single,$60K - $80K,Blue,49.0,3.0,3.0,3.0,1623.0,0.0
Existing Customer,59.0,M,2.0,Graduate,Single,$120K +,Blue,48.0,1.0,3.0,3.0,17999.0,
Existing Customer,39.0,F,2.0,Unknown,Single,Less than $40K,Blue,25.0,,2.0,1.0,1781.0,935.0
Existing Customer,48.0,F,3.0,High School,Married,Less than $40K,Blue,36.0,5.0,2.0,1.0,1438.3,0.0
Existing Customer,53.0,F,2.0,High School,Single,Less than $40K,,36.0,2.0,2.0,3.0,1874.0,994.0
Existing Customer,43.0,M,1.0,Unknown,Single,$60K - $80K,Blue,31.0,4.0,3.0,1.0,2283.0,1470.0
Existing Customer,51.0,F,1.0,Unknown,Married,Unknown,Blue,35.0,1.0,2.0,3.0,3668.0,0.0
Existing Customer,59.0,M,2.0,Graduate,Single,$60K - $80K,Blue,42.0,3.0,2.0,2.0,16727.0,1380.0
Existing Customer,41.0,M,4.0,Unknown,Married,Less than $40K,Blue,30.0,4.0,6.0,1.0,2450.0,1967.0
Existing Customer,45.0,F,3.0,College,Married,Less than $40K,Blue,37.0,4.0,3.0,1.0,4602.0,1517.0
Existing Customer,41.0,M,2.0,Doctorate,Married,$40K - $60K,Blue,32.0,5.0,3.0,3.0,6059.0,1171.0
Existing Customer,58.0,M,2.0,Unknown,Married,$60K - $80K,Blue,51.0,4.0,2.0,2.0,14976.0,1463.0
Existing Customer,65.0,M,0.0,High School,Single,$40K - $60K,Blue,53.0,3.0,2.0,2.0,2507.0,1613.0
Existing Customer,41.0,M,3.0,Graduate,Married,$60K - $80K,Blue,31.0,5.0,2.0,2.0,2122.0,1189.0
Existing Customer,36.0,F,1.0,Unknown,Single,Unknown,Blue,31.0,6.0,1.0,2.0,2222.0,0.0
Existing Customer,44.0,F,5.0,Unknown,Married,Unknown,Blue,36.0,4.0,2.0,3.0,5791.0,0.0
Existing Customer,35.0,F,2.0,High School,Married,Less than $40K,Blue,21.0,5.0,6.0,3.0,2157.0,1188.0
Existing Customer,27.0,F,1.0,Unknown,Single,Less than $40K,Blue,36.0,3.0,3.0,3.0,1553.0,723.0
Existing Customer,44.0,M,3.0,High School,Unknown,$60K - $80K,Blue,25.0,3.0,3.0,0.0,1862.0,0.0
Existing Customer,46.0,F,5.0,Graduate,Married,$40K - $60K,Blue,33.0,3.0,1.0,1.0,1438.3,883.0
Existing Customer,52.0,F,2.0,Graduate,Married,Less than $40K,Blue,37.0,1.0,3.0,3.0,2427.0,2362.0
Existing Customer,59.0,M,0.0,Graduate,Single,Less than $40K,Blue,36.0,5.0,3.0,3.0,3604.0,1483.0
Existing Customer,39.0,F,3.0,College,Single,Less than $40K,Blue,25.0,6.0,1.0,2.0,3920.0,2008.0
Existing Customer,51.0,M,1.0,Unknown,Single,$80K - $120K,Blue,38.0,3.0,1.0,4.0,11373.0,1319.0
Existing Customer,54.0,M,1.0,High School,Single,$60K - $80K,Blue,34.0,5.0,2.0,0.0,13940.0,2109.0
Existing Customer,38.0,F,2.0,Graduate,Single,Less than $40K,Blue,25.0,5.0,1.0,2.0,9874.0,1059.0
Existing Customer,30.0,M,0.0,High School,Married,$120K +,Blue,13.0,3.0,1.0,4.0,9007.0,1965.0
Existing Customer,53.0,M,3.0,Graduate,Single,$80K - $120K,Blue,36.0,4.0,3.0,2.0,34516.0,2517.0
Existing Customer,33.0,F,2.0,Uneducated,Married,$40K - $60K,Blue,23.0,4.0,2.0,4.0,6732.0,0.0
Existing Customer,43.0,F,2.0,High School,Single,Less than $40K,Blue,37.0,4.0,3.0,0.0,6611.0,1041.0
Existing Customer,63.0,M,1.0,Unknown,Single,$60K - $80K,Silver,53.0,5.0,4.0,4.0,25502.0,1450.0
Existing Customer,47.0,F,3.0,High School,Single,Unknown,Blue,41.0,5.0,1.0,3.0,5630.0,748.0
Existing Customer,43.0,M,3.0,Uneducated,Unknown,$80K - $120K,Blue,31.0,5.0,1.0,4.0,28700.0,769.0
Existing Customer,35.0,M,3.0,Graduate,Married,$60K - $80K,Blue,26.0,6.0,3.0,2.0,3991.0,1982.0
Existing Customer,50.0,F,1.0,Graduate,Married,Less than $40K,Blue,41.0,4.0,2.0,3.0,8589.0,685.0
Existing Customer,50.0,F,2.0,Unknown,Married,Less than $40K,Blue,39.0,3.0,3.0,2.0,2046.0,0.0
Existing Customer,49.0,M,4.0,College,Married,$80K - $120K,Blue,44.0,2.0,3.0,3.0,31091.0,966.0
Existing Customer,39.0,F,2.0,Uneducated,Married,Less than $40K,Blue,26.0,5.0,3.0,2.0,3471.0,2517.0
Existing Customer,38.0,M,2.0,Unknown,Married,$80K - $120K,Blue,18.0,6.0,1.0,2.0,2172.0,1475.0
Existing Customer,49.0,F,3.0,Graduate,Single,Less than $40K,Blue,42.0,5.0,2.0,3.0,2608.0,2455.0
Existing Customer,44.0,F,3.0,College,Married,$40K - $60K,Blue,34.0,3.0,1.0,2.0,3256.0,1013.0
Existing Customer,37.0,F,1.0,College,Single,Unknown,Blue,20.0,3.0,2.0,5.0,9466.0,0.0
Existing Customer,39.0,F,2.0,Uneducated,Married,Less than $40K,Blue,30.0,3.0,1.0,3.0,3108.0,778.0
Existing Customer,43.0,F,2.0,High School,Married,Less than $40K,Blue,37.0,4.0,2.0,2.0,3125.0,2517.0
Existing Customer,56.0,F,2.0,Uneducated,Single,Less than $40K,Blue,42.0,4.0,2.0,2.0,3495.0,1427.0
Existing Customer,37.0,M,1.0,High School,Married,$40K - $60K,Blue,28.0,3.0,4.0,2.0,3601.0,1236.0
Existing Customer,35.0,F,1.0,College,Unknown,Unknown,Blue,29.0,4.0,3.0,3.0,,966.0
Existing Customer,50.0,M,3.0,Unknown,Married,$60K - $80K,Blue,36.0,4.0,3.0,2.0,3276.0,2353.0
